5.00E-02,5.00E-04,5.00E-06
216.369802799801,216.369802799801,216.369802799801
245.871936243135,245.871936243135,245.871936243135
205.123890476517,205.123890476517,205.123890476517
164.986120455951,164.986120455951,164.986120455951
310.721018334144,310.721018334144,310.721018334144
207.6519277997,207.6519277997,207.6519277997
223.676723160543,223.676723160543,223.676723160543
252.155817758057,252.155817758057,252.155817758057
322.132338357817,322.132338357817,322.132338357817
178.402778572084,178.402778572084,178.402778572084
264.765745652978,264.765745652978,264.765745652978
253.916376866571,253.916376866571,253.916376866571
173.67710935954,173.67710935954,173.67710935954
229.739191753411,229.739191753411,229.739191753411
131.561282760284,131.561282760284,131.561282760284
231.371695313124,231.371695313124,231.371695313124
207.863519037969,207.863519037969,207.863519037969
263.737267115329,263.737267115329,263.737267115329
124.025582339159,124.025582339159,124.025582339159
165.560462577774,165.560462577774,165.560462577774
236.404799778373,236.404799778373,236.404799778373
190.085462526679,190.085462526679,190.085462526679
159.654792133924,159.654792133924,159.654792133924
224.582740304483,224.582740304483,224.582740304483
246.563206337881,246.563206337881,246.563206337881
121.766563879328,121.766563879328,121.766563879328
215.379190742868,215.379190742868,215.379190742868
175.485100530352,175.485100530352,175.485100530352
258.334946579351,258.334946579351,258.334946579351
279.925109884215,279.925109884215,279.925109884215
139.252187998899,139.252187998899,139.252187998899
222.838800408394,222.838800408394,222.838800408394
212.018504803279,212.018504803279,212.018504803279
214.187544008568,214.187544008568,214.187544008568
207.557093354631,207.557093354631,207.557093354631
286.400349290516,286.400349290516,286.400349290516
197.232070570876,197.232070570876,197.232070570876
247.46749339501,247.46749339501,247.46749339501
256.699452162656,256.699452162656,256.699452162656
202.065286814502,202.065286814502,202.065286814502
268.443392045278,268.443392045278,268.443392045278
282.999499387024,282.999499387024,282.999499387024
180.280029470829,180.280029470829,180.280029470829
247.292410596628,247.292410596628,247.292410596628
194.955861562287,194.955861562287,194.955861562287
231.691113560958,231.691113560958,231.691113560958
232.422857389772,232.422857389772,232.422857389772
208.631851722196,208.631851722196,208.631851722196
249.918186839057,249.918186839057,249.918186839057
132.162734014252,132.162734014252,132.162734014252
179.804876798377,179.804876798377,179.804876798377
263.892346319412,263.892346319412,263.892346319412
226.145885402396,226.145885402396,226.145885402396
235.694491220263,235.694491220263,235.694491220263
198.165470154513,198.165470154513,198.165470154513
233.35468862763,233.35468862763,233.35468862763
257.984751635777,257.984751635777,257.984751635777
244.602681653541,244.602681653541,244.602681653541
227.425148112725,227.425148112725,227.425148112725
186.998275858354,186.998275858354,186.998275858354
246.240722008934,246.240722008934,246.240722008934
221.704854394378,221.704854394378,221.704854394378
250.053497380809,250.053497380809,250.053497380809
181.522376947424,181.522376947424,181.522376947424
343.97163860805,343.97163860805,343.97163860805
266.231441451822,266.231441451822,266.231441451822
261.449340676455,261.449340676455,261.449340676455
182.653920517532,182.653920517532,182.653920517532
233.687800534607,233.687800534607,233.687800534607
177.304132490578,177.304132490578,177.304132490578
227.653645559094,227.653645559094,227.653645559094
217.951189135234,217.951189135234,217.951189135234
109.484812635756,109.484812635756,109.484812635756
227.571362721267,227.571362721267,227.571362721267
239.668613107423,239.668613107423,239.668613107423
129.460087910725,129.460087910725,129.460087910725
243.349547531954,243.349547531954,243.349547531954
320.218405205329,320.218405205329,320.218405205329
273.163834256697,273.163834256697,273.163834256697
358.619911830171,358.619911830171,358.619911830171
189.391829355192,189.391829355192,189.391829355192
252.155660705315,252.155660705315,252.155660705315
208.126311379239,208.126311379239,208.126311379239
221.584575196496,221.584575196496,221.584575196496
193.491287618832,193.491287618832,193.491287618832
212.67091983364,212.67091983364,212.67091983364
238.801197207014,238.801197207014,238.801197207014
185.505930456828,185.505930456828,185.505930456828
246.183358904986,246.183358904986,246.183358904986
232.993553316253,232.993553316253,232.993553316253
123.854124048621,123.854124048621,123.854124048621
278.339372701851,278.339372701851,278.339372701851
170.292405920241,170.292405920241,170.292405920241
261.790218394251,261.790218394251,261.790218394251
308.970432630583,308.970432630583,308.970432630583
222.686277161253,222.686277161253,222.686277161253
293.916867685304,293.916867685304,293.916867685304
103.477930125133,103.477930125133,103.477930125133
239.692812242041,239.692812242041,239.692812242041
256.373699736096,256.373699736096,256.373699736096
172.6514764316,174.700826887884,186.195700030562
246.89604679792,230.360520603851,254.361825853379
228.782403266979,220.845081999452,232.371109004252
213.181547815066,196.522237661399,228.973839511107
228.0157581021,191.245394107754,129.807886751636
215.164638089103,222.632688143624,194.164755686864
257.007819881307,271.766807061138,218.986185731397
193.208946763131,205.748593315579,205.382375861241
321.921749543651,289.773649640062,267.294147137014
193.986835309564,236.770239301791,209.74990912138
193.005526942148,184.325317668132,190.96759943029
239.903629526272,248.600656766402,231.071016437729
182.049637805118,139.780640378043,122.755884913239
177.382541054787,205.449275030565,185.899669544573
285.091065077527,269.039926434146,280.304535053465
183.61803632759,185.008533370785,170.331720736214
255.984750036617,228.731830905636,187.983681440892
290.166130332663,303.044892031887,272.516545578225
292.118491332332,298.045330152525,244.105694819564
357.418432363912,358.206828033155,364.826403845661
194.95177172614,224.091910370584,165.308382057584
239.398256393093,239.61291377316,238.689903656146
285.366369912148,307.329384659544,305.265342571451
231.501112574774,228.428395307585,214.558550331126
131.715898877599,122.619354726299,69.3588313659035
