18.02262308,19.94753578,19.09284104
18.39135857,20.41424445,19.70936406
17.928455,20.51962856,18.9739186
34.64470469,32.60045063,35.81477086
17.79397596,19.62089962,18.93624156
17.92423803,20.40858857,18.71954474
0.553630009,2.157828507,2.193885511
0.564397196,2.908726184,1.896341066
17.83276449,19.48673287,18.3854471
18.26576879,19.57825777,18.74651724
18.11763935,19.31687575,18.74353864
34.52822307,35.79367377,35.23593204
18.1836587,19.4819459,18.08602722
18.03563704,19.95638376,18.58028921
17.12866523,18.72798645,18.33243797
34.63894929,31.74227153,33.75831634
34.47567766,36.24990198,34.34641571
17.38610353,18.80271171,18.12110256
0.566645021,2.340227341,1.983297959
34.41472956,29.59062202,33.25102264
0.554038237,2.212970373,2.329136278
0.539972276,2.167268336,1.787623333
0.541876894,2.537028422,2.426803155
0.545542565,2.148934467,2.32342592
16.36522708,17.75893757,17.31294155
17.0661707,18.05211116,17.75910699
0.574576502,3.374514181,2.223248188
16.10920458,21.10360842,17.71711006
32.43404935,34.39091439,32.63950305
15.76528083,20.33304295,17.87122683
33.51160239,31.96681913,33.25117314
0.569545612,2.24376538,2.038810264
15.98267684,17.89886232,17.31531463
16.38417638,18.17035308,17.11665695
16.81208168,17.9535912,17.67314289
16.08056185,17.96826586,18.28157073
16.31928538,17.60996483,16.95579116
15.67091298,18.16789327,16.7458111
0.562649967,3.162909388,2.205933035
0.533229565,3.128643991,2.55657906
16.05528382,17.88652124,17.07156794
